PolicyID,UnderwrittenCoverID,PolicyStartDate,Province,VehicleType,Gender,Age,VehicleAge,CubicCapacity,PostalCode,PreviousClaims,TotalPremium,TotalClaims,LossRatio,HasClaim
103029,COMP+,2028-04-16,Gauteng,Hatchback,Male,44,17,2500,7571,0,7507,0,0.0,0
103030,COMP+,2028-04-17,Western Cape,Sedan,Male,51,15,3000,8083,2,3387,0,0.0,0
103031,COMP+,2028-04-18,Gauteng,Bakkie,Male,38,21,1600,6298,2,19326,2766,0.14312325364793543,1
103032,TPFT,2028-04-19,Western Cape,Bakkie,Female,32,9,2000,7482,2,12115,0,0.0,0
103033,COMP+,2028-04-20,Free State,Coupe,Female,22,5,2200,1078,0,8559,220,0.025703937375861668,1
103034,COMP,2028-04-21,KZN,Sedan,Male,55,20,1600,6716,0,9641,1086,0.11264391660616119,1
103035,TPFT,2028-04-22,Western Cape,SUV,Male,34,8,1600,6652,2,8471,17,0.0020068468893873217,1
103036,COMP+,2028-04-23,Western Cape,SUV,Female,25,21,2000,1377,2,8539,0,0.0,0
103037,COMP,2028-04-24,Western Cape,Sedan,Male,36,1,2000,1164,2,6475,1410,0.21776061776061775,1
103038,TPFT,2028-04-25,Eastern Cape,Sedan,Female,22,7,2000,6659,3,14666,5200,0.3545615709804991,1
103039,COMP+,2028-04-26,Gauteng,SUV,Male,40,11,3000,5844,3,9803,5278,0.5384066102213608,1
103040,COMP+,2028-04-27,Gauteng,SUV,Female,36,20,3000,8967,1,11095,4648,0.4189274447949527,1
103041,COMP+,2028-04-28,Western Cape,Sedan,Male,31,21,2500,2720,1,8068,0,0.0,0
103042,TPFT,2028-04-29,Free State,Bakkie,Male,27,13,2000,3984,0,5703,627,0.10994213571804314,1
103043,COMP,2028-04-30,Eastern Cape,Bakkie,Male,48,22,2500,6941,3,10419,0,0.0,0
103044,COMP,2028-05-01,KZN,Bakkie,Female,30,13,1200,1154,1,4721,232,0.049142130904469394,1
103045,TPO,2028-05-02,Free State,Hatchback,Female,39,7,3500,2146,2,9395,1024,0.10899414582224587,1
103046,COMP+,2028-05-03,Western Cape,SUV,Female,54,11,1800,8766,2,8585,0,0.0,0
103047,TPO,2028-05-04,Western Cape,Coupe,Female,56,18,3500,8369,0,5221,0,0.0,0
103048,TPO,2028-05-05,Western Cape,Hatchback,Male,27,1,2500,2063,0,4868,0,0.0,0
103049,COMP,2028-05-06,Western Cape,Sedan,Male,48,12,1800,3216,1,6737,0,0.0,0
103050,TPFT,2028-05-07,Western Cape,Sedan,Female,60,3,2200,8237,2,4965,731,0.1472306143001007,1
103051,TPFT,2028-05-08,Western Cape,SUV,Male,52,1,1200,3839,0,12835,0,0.0,0
103052,COMP,2028-05-09,Gauteng,SUV,Male,30,4,1600,6449,0,5039,9577,1.90057551101409,1
103053,TPFT,2028-05-10,Eastern Cape,SUV,Male,47,6,2000,2463,3,11074,75,0.006772620552645837,1
103054,TPO,2028-05-11,Free State,SUV,Male,51,5,2200,4470,1,9215,0,0.0,0
103055,COMP+,2028-05-12,KZN,Bakkie,Male,53,11,1600,2516,0,7739,383,0.04948959813929448,1
103056,COMP,2028-05-13,KZN,SUV,Female,52,20,3000,4050,1,11120,817,0.07347122302158274,1
103057,COMP+,2028-05-14,Western Cape,Sedan,Female,64,23,1800,7497,2,7223,0,0.0,0
103058,TPFT,2028-05-15,KZN,Hatchback,Female,21,13,1600,5423,1,15816,0,0.0,0
103059,COMP+,2028-05-16,Western Cape,Sedan,Female,72,11,3500,7641,0,5419,239,0.044104078243218305,1
103060,TPFT,2028-05-17,Free State,Coupe,Female,70,6,2000,8586,3,4008,1045,0.26072854291417163,1
103061,TPFT,2028-05-18,Gauteng,Sedan,Male,21,19,2000,2526,1,9541,8009,0.8394298291583692,1
103062,TPO,2028-05-19,Eastern Cape,Coupe,Male,64,15,3500,4610,1,10615,596,0.05614696184644371,1
103063,TPFT,2028-05-20,Western Cape,Sedan,Female,23,21,2500,3392,2,10355,458,0.04422984065668759,1
103064,TPO,2028-05-21,Western Cape,Sedan,Male,72,13,2500,7786,3,11620,2784,0.23958691910499139,1
103065,TPO,2028-05-22,Eastern Cape,Sedan,Male,45,10,3000,1788,1,9408,0,0.0,0
103066,TPO,2028-05-23,Western Cape,Bakkie,Male,47,1,1800,7520,3,9445,0,0.0,0
103067,COMP,2028-05-24,Free State,Hatchback,Male,44,13,2000,6414,0,5968,1759,0.29473860589812334,1
103068,COMP,2028-05-25,KZN,SUV,Male,22,6,1200,8455,3,14661,23160,1.5797012482095354,1
103069,TPFT,2028-05-26,KZN,Hatchback,Male,61,21,2200,8421,0,12945,0,0.0,0
103070,TPO,2028-05-27,Eastern Cape,SUV,Male,56,24,1800,7577,2,13509,5713,0.42290324968539494,1
103071,COMP,2028-05-28,Eastern Cape,Bakkie,Female,52,20,1800,3548,2,16968,0,0.0,0
103072,TPO,2028-05-29,Western Cape,Hatchback,Female,56,12,1600,8252,2,10456,6384,0.6105585309869931,1
103073,COMP+,2028-05-30,KZN,Sedan,Female,61,17,1800,7664,0,8227,262,0.031846359547830314,1
103074,COMP+,2028-05-31,Free State,SUV,Male,32,18,3000,5657,1,6688,776,0.11602870813397129,1
103075,COMP+,2028-06-01,Free State,Hatchback,Male,36,24,3500,5608,0,7142,82,0.01148137776533184,1
103076,TPFT,2028-06-02,Western Cape,Hatchback,Female,47,8,2200,1515,3,9217,1684,0.1827058695888033,1
103077,TPO,2028-06-03,Free State,Coupe,Male,55,14,1200,6635,3,8633,0,0.0,0
103078,COMP+,2028-06-04,Eastern Cape,Hatchback,Female,49,5,1600,7640,0,7581,1106,0.1458910433979686,1
103079,COMP,2028-06-05,Eastern Cape,Sedan,Female,57,22,2200,7745,2,4440,5634,1.268918918918919,1
103080,COMP+,2028-06-06,Gauteng,Hatchback,Female,46,2,3500,4062,2,16413,0,0.0,0
103081,COMP+,2028-06-07,Western Cape,SUV,Female,23,22,3500,6281,3,14417,8725,0.6051883193452174,1
103082,COMP+,2028-06-08,Gauteng,Coupe,Male,43,11,2500,5762,3,8739,5909,0.6761643208605104,1
103083,TPFT,2028-06-09,KZN,SUV,Male,44,3,1800,6646,1,11831,561,0.04741780069309441,1
103084,COMP,2028-06-10,KZN,SUV,Female,52,22,3000,7508,1,8300,0,0.0,0
103085,TPO,2028-06-11,Gauteng,SUV,Male,45,16,2000,2567,1,15657,1296,0.08277447786932363,1
103086,COMP,2028-06-12,Western Cape,Sedan,Male,22,21,2500,2448,3,14107,478,0.03388388743177146,1
103087,TPO,2028-06-13,Gauteng,Sedan,Male,58,16,2000,1966,1,13638,3948,0.28948526176858774,1
103088,TPFT,2028-06-14,Gauteng,Hatchback,Male,73,9,2200,7076,3,14273,0,0.0,0
103089,TPFT,2028-06-15,Eastern Cape,Hatchback,Male,65,13,1200,6694,3,10256,2903,0.2830538221528861,1
103090,TPFT,2028-06-16,Free State,Sedan,Male,71,10,2000,7076,0,5994,516,0.08608608608608609,1
103091,TPFT,2028-06-17,Gauteng,Bakkie,Female,33,17,3000,1363,1,11248,14575,1.295785917496444,1
103092,TPO,2028-06-18,Gauteng,Bakkie,Female,58,21,2200,1107,0,12426,0,0.0,0
103093,COMP+,2028-06-19,Western Cape,SUV,Female,35,17,1600,8181,0,8187,0,0.0,0
103094,TPO,2028-06-20,Eastern Cape,Sedan,Female,30,10,1800,4094,1,6635,305,0.045968349660889224,1
103095,COMP,2028-06-21,Gauteng,Hatchback,Male,60,8,1200,1622,3,9654,4849,0.5022788481458463,1
103096,TPFT,2028-06-22,Gauteng,Bakkie,Male,42,7,3500,5416,3,15782,1895,0.12007350145735649,1
103097,TPFT,2028-06-23,Gauteng,SUV,Male,27,14,3000,1509,3,14462,8201,0.5670723274789102,1
103098,COMP,2028-06-24,Free State,Bakkie,Female,46,22,3000,7815,1,6414,1642,0.2560024945431868,1
103099,TPO,2028-06-25,Free State,Sedan,Female,27,18,1200,2064,3,10141,1257,0.12395227295138546,1
103100,COMP+,2028-06-26,KZN,SUV,Male,23,21,1600,4865,0,18008,2788,0.15482007996446023,1
103101,COMP+,2028-06-27,Western Cape,Sedan,Male,33,19,1200,1303,2,10183,1128,0.11077285672198763,1
103102,COMP,2028-06-28,Gauteng,Sedan,Female,42,18,2200,1968,1,8911,3894,0.43698799236898217,1
103103,COMP+,2028-06-29,Western Cape,Bakkie,Female,61,14,1200,8823,2,11261,0,0.0,0
103104,TPO,2028-06-30,Free State,Hatchback,Female,21,10,1200,2438,0,12244,0,0.0,0
103105,TPO,2028-07-01,Western Cape,SUV,Male,54,1,1200,4521,2,7325,527,0.07194539249146757,1
103106,COMP,2028-07-02,Free State,Sedan,Male,51,9,3500,4871,0,7723,735,0.0951702706202253,1
103107,TPO,2028-07-03,Eastern Cape,Bakkie,Female,36,18,2200,6513,2,7349,2635,0.35855218397060823,1
103108,TPFT,2028-07-04,Eastern Cape,Hatchback,Female,50,13,2500,8832,2,13641,1027,0.07528773550326222,1
103109,COMP,2028-07-05,Gauteng,Bakkie,Female,21,17,1800,8761,3,18822,5867,0.31170970141323984,1
103110,TPO,2028-07-06,Gauteng,Hatchback,Female,61,23,2000,7508,2,21378,10126,0.47366451492188233,1
103111,COMP,2028-07-07,Western Cape,SUV,Female,51,22,2500,7881,0,12372,2166,0.17507274490785646,1
103112,COMP+,2028-07-08,Free State,Bakkie,Female,29,16,1200,6084,0,7942,1759,0.22148073533115084,1
103113,TPO,2028-07-09,KZN,Sedan,Male,48,24,1600,8164,0,6233,1708,0.27402534894914166,1
103114,TPFT,2028-07-10,Western Cape,Sedan,Male,33,11,3000,4500,1,7890,86,0.010899873257287706,1
103115,TPO,2028-07-11,Gauteng,SUV,Female,19,23,1600,3199,0,15493,8127,0.5245594784741496,1
103116,COMP,2028-07-12,KZN,SUV,Male,66,9,2200,5354,1,10449,339,0.03244329600918748,1
103117,COMP,2028-07-13,Eastern Cape,Hatchback,Male,19,7,1800,4901,0,6088,0,0.0,0
103118,TPO,2028-07-14,Western Cape,Hatchback,Female,53,22,1200,8758,1,6901,1971,0.28561078104622517,1
103119,TPFT,2028-07-15,Free State,Sedan,Female,23,1,2200,7850,2,7279,0,0.0,0
103120,TPFT,2028-07-16,Western Cape,Sedan,Male,40,9,2000,7070,2,9339,0,0.0,0
103121,TPFT,2028-07-17,Western Cape,SUV,Male,56,10,1800,3270,0,10780,685,0.06354359925788497,1
103122,COMP,2028-07-18,Eastern Cape,Sedan,Female,72,16,1800,6385,1,10898,1217,0.11167186639750414,1
103123,TPO,2028-07-19,KZN,Bakkie,Female,64,21,2200,1229,3,14903,4185,0.28081594309870495,1
103124,COMP+,2028-07-20,KZN,Hatchback,Female,69,18,2500,3486,3,9000,4871,0.5412222222222223,1
103125,COMP,2028-07-21,Western Cape,Coupe,Male,61,14,3000,1149,3,10824,3528,0.3259423503325942,1
103126,TPFT,2028-07-22,KZN,Bakkie,Male,54,11,1600,1909,2,13803,5182,0.3754256321089618,1
103127,TPO,2028-07-23,Gauteng,Hatchback,Female,63,24,2500,4528,2,11716,0,0.0,0
103128,TPFT,2028-07-24,Gauteng,SUV,Female,33,4,1800,1977,1,14136,5181,0.36651103565365023,1
103129,COMP+,2028-07-25,Gauteng,Sedan,Female,60,19,1600,8303,0,9520,0,0.0,0
103130,TPFT,2028-07-26,Western Cape,SUV,Male,61,13,1800,1634,2,16144,884,0.05475718533201189,1
103131,TPFT,2028-07-27,KZN,SUV,Male,36,1,3500,6989,0,11643,0,0.0,0
103132,COMP+,2028-07-28,Free State,Bakkie,Male,66,21,3000,7542,3,13445,807,0.060022313127556716,1
103133,TPO,2028-07-29,Western Cape,Sedan,Female,41,19,1800,5717,3,5075,0,0.0,0
103134,COMP,2028-07-30,Western Cape,SUV,Female,44,15,1800,3190,0,9013,0,0.0,0
103135,TPO,2028-07-31,Western Cape,SUV,Male,24,20,2000,6043,1,11876,1624,0.13674637925227348,1
103136,COMP+,2028-08-01,Western Cape,Coupe,Male,47,15,1600,6189,3,8977,0,0.0,0
103137,TPFT,2028-08-02,Free State,SUV,Female,58,11,2000,5149,1,5467,0,0.0,0
103138,TPO,2028-08-03,KZN,Bakkie,Male,31,23,1600,5939,3,9086,12508,1.3766233766233766,1
103139,COMP,2028-08-04,Western Cape,Bakkie,Female,69,5,3000,8081,2,11210,0,0.0,0
103140,COMP+,2028-08-05,Western Cape,Sedan,Female,61,24,3000,4474,3,12506,217,0.017351671197825044,1
103141,TPO,2028-08-06,Free State,SUV,Male,32,22,3500,7695,1,7650,701,0.09163398692810458,1
103142,COMP,2028-08-07,KZN,Hatchback,Male,29,10,2000,4780,2,8640,789,0.09131944444444444,1
103143,COMP+,2028-08-08,Gauteng,SUV,Female,70,18,2000,8194,3,25000,12000,0.48,1
103144,COMP,2028-08-09,Gauteng,Hatchback,Male,70,7,2000,2865,2,12709,2536,0.19954363049807222,1
103145,COMP+,2028-08-10,Free State,Sedan,Male,46,1,3000,1298,2,7502,733,0.09770727805918422,1
103146,TPFT,2028-08-11,Western Cape,Sedan,Female,40,3,3000,3739,3,8635,0,0.0,0
103147,TPO,2028-08-12,Western Cape,Hatchback,Female,30,1,2200,7701,0,4778,359,0.07513604018417748,1
103148,COMP,2028-08-13,KZN,Hatchback,Female,26,17,2000,4725,0,9143,0,0.0,0
103149,COMP+,2028-08-14,Free State,Coupe,Male,41,15,3500,4391,1,6259,237,0.0378654737178463,1
103150,COMP,2028-08-15,Free State,Bakkie,Male,56,5,2500,5540,1,8908,0,0.0,0
103151,COMP,2028-08-16,KZN,Hatchback,Male,47,22,2500,1097,3,11555,354,0.030636088273474686,1
103152,TPO,2028-08-17,Free State,Hatchback,Male,18,16,1800,4197,2,15759,1167,0.07405292213972968,1
103153,TPFT,2028-08-18,Western Cape,Hatchback,Female,27,12,1200,3105,2,5793,125,0.021577766269635767,1
103154,COMP,2028-08-19,Gauteng,SUV,Male,55,19,2000,5272,0,15178,2384,0.1570694426143102,1
103155,COMP+,2028-08-20,Western Cape,SUV,Female,64,14,1200,5814,0,11568,0,0.0,0
103156,COMP+,2028-08-21,Western Cape,Hatchback,Male,32,3,1200,6404,2,7261,0,0.0,0
103157,TPFT,2028-08-22,Free State,SUV,Male,26,19,1800,7134,2,11259,4950,0.4396482813749001,1
103158,COMP+,2028-08-23,Eastern Cape,SUV,Female,30,1,1200,7809,1,14898,2190,0.14699959726137737,1
103159,TPFT,2028-08-24,Eastern Cape,SUV,Male,40,21,3500,8194,2,9316,0,0.0,0
103160,COMP+,2028-08-25,Free State,SUV,Male,50,1,3000,4522,2,10383,0,0.0,0
103161,TPO,2028-08-26,Western Cape,SUV,Male,26,10,1200,5418,3,12368,0,0.0,0
103162,COMP,2028-08-27,Western Cape,Sedan,Male,20,3,3000,7818,2,12095,567,0.0468788755684167,1
103163,TPO,2028-08-28,KZN,Hatchback,Male,47,13,3000,8417,0,9538,3451,0.36181589431746697,1
103164,COMP,2028-08-29,Free State,SUV,Male,26,6,2500,6819,0,8499,2097,0.24673490998941053,1
103165,COMP,2028-08-30,Free State,SUV,Female,69,11,3000,6489,1,11140,710,0.06373429084380611,1
103166,COMP,2028-08-31,KZN,Sedan,Female,42,6,1200,7085,1,6455,0,0.0,0
103167,TPO,2028-09-01,KZN,Sedan,Male,64,3,1600,1845,3,11313,242,0.02139131972067533,1
103168,COMP,2028-09-02,KZN,Sedan,Male,41,16,3500,5185,1,7364,0,0.0,0
103169,TPO,2028-09-03,Western Cape,Bakkie,Female,49,9,2000,5226,2,7180,56,0.007799442896935933,1
103170,TPFT,2028-09-04,KZN,Sedan,Male,24,8,3500,4881,2,10346,0,0.0,0
103171,COMP+,2028-09-05,Eastern Cape,Hatchback,Female,53,3,3500,8692,3,11100,0,0.0,0
103172,COMP+,2028-09-06,Western Cape,Sedan,Female,42,5,2000,2052,0,7585,1150,0.15161502966381016,1
103173,COMP,2028-09-07,Free State,Sedan,Male,37,21,1200,4848,2,5293,147,0.02777252975628188,1
103174,TPO,2028-09-08,Gauteng,Sedan,Female,34,14,1800,4615,2,9076,2146,0.2364477743499339,1
103175,COMP+,2028-09-09,Eastern Cape,Sedan,Female,71,5,1600,7805,3,12836,772,0.060143346837020877,1
103176,TPO,2028-09-10,Western Cape,Bakkie,Female,53,19,1800,4157,0,9737,0,0.0,0
103177,TPO,2028-09-11,Free State,Hatchback,Male,43,5,1800,3105,1,9138,2103,0.23013788575180566,1
103178,COMP,2028-09-12,Western Cape,Bakkie,Female,36,21,1200,6176,2,13913,0,0.0,0
103179,COMP+,2028-09-13,KZN,Sedan,Female,54,20,2200,1993,0,8621,2985,0.3462475350887368,1
103180,COMP,2028-09-14,Western Cape,Sedan,Male,65,20,1200,6513,3,8766,2674,0.30504220853296826,1
103181,COMP,2028-09-15,Western Cape,SUV,Female,20,2,2500,4096,3,15020,1042,0.06937416777629826,1
103182,COMP+,2028-09-16,Gauteng,Coupe,Male,60,7,2200,1189,0,14715,1308,0.08888888888888889,1
103183,COMP+,2028-09-17,Eastern Cape,Sedan,Male,74,1,3000,8102,3,18379,0,0.0,0
103184,TPFT,2028-09-18,Western Cape,Bakkie,Female,45,21,1600,3123,1,10604,1697,0.1600339494530366,1
103185,TPFT,2028-09-19,Western Cape,SUV,Female,39,18,2200,3418,0,9796,111,0.011331155573703552,1
103186,TPO,2028-09-20,KZN,Sedan,Female,64,10,1200,5994,1,10864,1697,0.1562039764359352,1
103187,COMP+,2028-09-21,Gauteng,SUV,Female,36,6,1200,3898,3,16320,6195,0.3795955882352941,1
103188,TPFT,2028-09-22,Eastern Cape,Sedan,Male,70,7,1800,6856,1,11871,0,0.0,0
103189,TPO,2028-09-23,Western Cape,Bakkie,Male,73,12,1200,5601,1,13089,4141,0.3163725265490106,1
103190,TPO,2028-09-24,Free State,Sedan,Female,63,18,3000,2966,1,8509,2735,0.32142437419203196,1
103191,TPO,2028-09-25,Western Cape,Bakkie,Male,33,11,2500,5278,1,8748,459,0.05246913580246913,1
103192,TPFT,2028-09-26,Western Cape,Sedan,Female,73,22,1200,5249,0,4663,210,0.04503538494531418,1
103193,COMP+,2028-09-27,Free State,Coupe,Male,23,19,2000,6388,3,13596,1284,0.09443954104148279,1
103194,COMP,2028-09-28,Free State,Sedan,Male,54,4,2000,8046,3,8844,0,0.0,0
103195,TPO,2028-09-29,KZN,Hatchback,Male,48,19,1800,7049,2,7829,0,0.0,0
103196,TPFT,2028-09-30,Gauteng,Hatchback,Male,70,13,2200,8445,1,9029,0,0.0,0
103197,TPFT,2028-10-01,Gauteng,Coupe,Female,66,19,2200,4411,1,14664,1184,0.08074195308237861,1
103198,COMP,2028-10-02,Gauteng,SUV,Female,65,2,2000,4946,2,9879,590,0.059722643992306916,1
103199,COMP,2028-10-03,Eastern Cape,Bakkie,Female,51,9,2500,2046,2,12382,105,0.008480051687934097,1
103200,TPFT,2028-10-04,Western Cape,SUV,Male,48,8,1600,8599,1,11508,3113,0.27050747306221756,1
103201,COMP+,2028-10-05,Western Cape,Sedan,Male,28,21,3000,3573,3,10114,0,0.0,0
103202,COMP,2028-10-06,Gauteng,SUV,Male,53,14,3500,1605,2,13513,0,0.0,0
103203,TPFT,2028-10-07,Free State,Sedan,Male,23,9,3000,2366,1,6352,354,0.05573047858942066,1
103204,COMP,2028-10-08,Western Cape,Coupe,Male,44,13,3000,3926,3,10733,0,0.0,0
103205,COMP+,2028-10-09,Eastern Cape,Sedan,Male,24,18,2500,8219,0,12845,211,0.016426625145971194,1
103206,TPO,2028-10-10,Western Cape,SUV,Male,66,6,2000,7482,2,9771,2338,0.23927950056289018,1
103207,COMP,2028-10-11,Eastern Cape,Bakkie,Male,49,23,3000,2958,2,12979,2098,0.16164573541875338,1
103208,COMP+,2028-10-12,Western Cape,SUV,Male,25,22,2500,2064,3,15672,3917,0.24993619193466055,1
103209,TPFT,2028-10-13,Free State,Bakkie,Female,50,3,1600,6795,0,8851,89,0.010055360976160886,1
103210,COMP,2028-10-14,Eastern Cape,Sedan,Male,74,10,2200,1517,3,9789,1116,0.11400551639595465,1
103211,COMP,2028-10-15,Western Cape,SUV,Male,64,10,2000,3454,2,14372,823,0.057264124686891175,1
103212,TPFT,2028-10-16,Eastern Cape,Sedan,Female,69,10,3500,5233,0,6818,0,0.0,0
103213,TPO,2028-10-17,Gauteng,Hatchback,Male,61,9,1200,6218,1,8499,1984,0.2334392281444876,1
103214,TPFT,2028-10-18,Eastern Cape,Bakkie,Female,32,12,3000,7484,2,13859,115,0.00829785698823869,1
103215,COMP,2028-10-19,Free State,Coupe,Male,72,24,1600,4807,3,8736,0,0.0,0
103216,TPFT,2028-10-20,Gauteng,Sedan,Female,44,8,1600,6435,3,11827,0,0.0,0
103217,COMP+,2028-10-21,Western Cape,Sedan,Male,47,24,1600,3589,3,7498,273,0.036409709255801545,1
103218,TPFT,2028-10-22,Gauteng,Sedan,Female,39,9,2200,3272,3,11325,4990,0.4406181015452539,1
103219,COMP,2028-10-23,Western Cape,Sedan,Male,64,17,2500,3308,3,13212,1559,0.11799878897971541,1
103220,TPFT,2028-10-24,Western Cape,Sedan,Female,46,8,1800,8414,2,11619,1238,0.10654961700662707,1
103221,TPO,2028-10-25,Western Cape,Bakkie,Male,58,18,3000,2102,0,12517,0,0.0,0
103222,TPFT,2028-10-26,Gauteng,Sedan,Male,65,20,1200,5792,3,17978,0,0.0,0
103223,TPO,2028-10-27,KZN,SUV,Female,47,17,3000,1810,3,13934,9832,0.7056121716664274,1
103224,COMP+,2028-10-28,Western Cape,Hatchback,Male,19,6,2000,4763,1,6609,0,0.0,0
103225,TPO,2028-10-29,Western Cape,Bakkie,Female,32,10,3500,5568,1,9058,3452,0.38109958048134246,1
103226,TPFT,2028-10-30,Free State,SUV,Male,64,1,2500,1076,0,13815,0,0.0,0
103227,COMP,2028-10-31,Western Cape,SUV,Male,44,21,1600,3309,2,9238,269,0.02911885689543191,1
103228,TPO,2028-11-01,Western Cape,SUV,Female,24,1,3500,8908,2,18580,77,0.0041442411194833155,1
103229,COMP+,2028-11-02,Western Cape,Sedan,Male,44,9,3000,2025,0,6934,104,0.014998557830977791,1
103230,TPO,2028-11-03,Eastern Cape,Bakkie,Male,38,20,2200,3064,0,3172,7281,2.2953972257250945,1
103231,TPO,2028-11-04,KZN,SUV,Female,30,3,1600,5439,0,11137,0,0.0,0
103232,TPO,2028-11-05,Gauteng,Hatchback,Female,72,24,2500,8179,3,19579,9790,0.5000255375657592,1
103233,COMP+,2028-11-06,Free State,Bakkie,Female,34,6,2000,6035,2,9672,952,0.09842845326716294,1
103234,TPFT,2028-11-07,Gauteng,Bakkie,Male,28,7,3500,3741,0,16327,0,0.0,0
103235,TPO,2028-11-08,Free State,SUV,Male,27,9,1200,5941,1,5233,1041,0.1989298681444678,1
103236,TPO,2028-11-09,Free State,Sedan,Male,74,5,1600,6126,3,6037,1407,0.23306277952625476,1
103237,COMP,2028-11-10,Free State,Bakkie,Male,50,16,3000,7389,3,11151,926,0.08304187965204915,1
103238,COMP+,2028-11-11,Western Cape,SUV,Female,31,2,3000,6081,3,12571,0,0.0,0
103239,TPO,2028-11-12,Western Cape,Sedan,Male,54,3,3500,4999,3,11907,218,0.018308557991097672,1
103240,COMP+,2028-11-13,Gauteng,Sedan,Male,25,3,2200,4228,0,11458,982,0.08570431139814977,1
103241,TPO,2028-11-14,Eastern Cape,Sedan,Male,50,20,3500,5269,3,6931,5157,0.7440484778531237,1
103242,TPFT,2028-11-15,Free State,Bakkie,Female,24,23,2200,4558,1,12290,4604,0.37461350691619205,1
103243,TPFT,2028-11-16,KZN,Sedan,Female,51,10,1800,1845,1,9615,475,0.04940197607904316,1
103244,TPO,2028-11-17,Eastern Cape,SUV,Female,24,22,2200,1692,0,6632,0,0.0,0
103245,TPFT,2028-11-18,Western Cape,SUV,Male,24,3,1800,5048,3,14442,0,0.0,0
103246,TPO,2028-11-19,Free State,SUV,Female,58,15,1200,6104,1,8222,775,0.09425930430552178,1
103247,TPFT,2028-11-20,Free State,Hatchback,Female,71,14,2000,7424,2,7506,1594,0.21236344257926992,1
103248,COMP,2028-11-21,Eastern Cape,Hatchback,Male,53,23,1800,2332,3,11696,15595,1.3333618331053352,1
103249,COMP,2028-11-22,Eastern Cape,SUV,Male,72,4,1600,4037,0,7524,0,0.0,0
103250,COMP,2028-11-23,Free State,Sedan,Male,24,10,2500,5332,2,11127,1154,0.10371169228003954,1
103251,COMP+,2028-11-24,Western Cape,SUV,Male,37,11,3000,7300,3,12803,0,0.0,0
103252,COMP+,2028-11-25,KZN,Bakkie,Female,35,11,1600,2274,2,14641,4745,0.324089884570726,1
103253,COMP,2028-11-26,Western Cape,SUV,Male,62,8,3000,8166,3,8885,0,0.0,0
103254,COMP+,2028-11-27,KZN,Bakkie,Male,60,23,2000,2244,3,7783,0,0.0,0
103255,TPFT,2028-11-28,Eastern Cape,Sedan,Female,58,23,3500,1337,1,8942,2160,0.24155669872511742,1
103256,TPO,2028-11-29,Gauteng,Bakkie,Female,31,9,2200,4294,2,13904,1802,0.1296029919447641,1
103257,TPO,2028-11-30,Free State,Sedan,Female,57,8,2500,6330,2,13377,0,0.0,0
103258,TPO,2028-12-01,Gauteng,Bakkie,Male,70,12,1600,1336,0,15301,0,0.0,0
103259,COMP,2028-12-02,Gauteng,Sedan,Male,31,17,2500,6253,0,10023,1225,0.12221889653796268,1
103260,COMP+,2028-12-03,Gauteng,Bakkie,Male,38,23,1800,2867,2,14328,0,0.0,0
103261,TPFT,2028-12-04,KZN,Sedan,Male,66,15,2000,5005,1,6395,6057,0.9471462079749805,1
103262,TPFT,2028-12-05,Eastern Cape,SUV,Male,74,19,1600,7914,1,13253,19379,1.4622349656681506,1
103263,COMP,2028-12-06,Eastern Cape,Bakkie,Female,44,20,2200,1494,3,12233,9136,0.7468323387558244,1
103264,TPFT,2028-12-07,Western Cape,Sedan,Male,63,6,2500,5642,0,7376,80,0.010845986984815618,1
103265,TPFT,2028-12-08,Eastern Cape,Bakkie,Male,43,5,2200,8350,0,9826,10777,1.096784042336658,1
103266,TPFT,2028-12-09,KZN,Bakkie,Male,44,8,2500,4886,0,10130,2066,0.2039486673247779,1
103267,TPFT,2028-12-10,Western Cape,SUV,Female,41,18,1600,1160,3,6348,1651,0.26008191556395716,1
103268,COMP+,2028-12-11,Western Cape,SUV,Female,22,21,2000,3036,1,14940,8137,0.5446452476572958,1
103269,TPFT,2028-12-12,Western Cape,SUV,Female,59,21,1200,7748,0,6811,978,0.14359124944942006,1
103270,TPO,2028-12-13,Eastern Cape,SUV,Male,55,15,1600,7530,3,12049,11298,0.9376711760312059,1
103271,COMP,2028-12-14,Free State,SUV,Male,45,3,2200,8364,2,12939,7934,0.6131849447407064,1
103272,COMP+,2028-12-15,KZN,Bakkie,Male,59,14,1200,8994,1,15257,0,0.0,0
103273,TPFT,2028-12-16,Western Cape,SUV,Male,60,15,3500,2741,2,5960,1640,0.2751677852348993,1
103274,COMP+,2028-12-17,KZN,Sedan,Female,49,13,2000,2507,0,7657,0,0.0,0
103275,TPFT,2028-12-18,Western Cape,Sedan,Female,41,21,2200,6621,3,9498,0,0.0,0
103276,TPO,2028-12-19,Gauteng,Sedan,Female,23,20,2000,6083,1,8803,1678,0.19061683516982847,1
103277,COMP,2028-12-20,Free State,Sedan,Female,27,21,2500,4560,0,7756,127,0.016374419804022693,1
103278,TPFT,2028-12-21,Western Cape,Bakkie,Female,63,9,1600,2375,1,10758,0,0.0,0
103279,TPFT,2028-12-22,KZN,Bakkie,Male,69,23,2000,2553,3,14394,1064,0.07391968875920522,1
103280,TPFT,2028-12-23,Western Cape,Sedan,Female,20,17,2200,3281,3,8907,224,0.025148759402716964,1
103281,TPFT,2028-12-24,Free State,Coupe,Male,24,19,1600,7119,0,9752,0,0.0,0
